Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,CO2 Emissions(g/km),vehicle_key,demand_target,revenue_target
BMW,ALPINA B6 xDRIVE GRAN COUPE,COMPACT,4.4,8,AS8,Z,283,COMPACT_Z_AS8_xlarge,2603,126245500.0
BMW,M2,SUBCOMPACT,3.0,6,AM7,Z,244,SUBCOMPACT_Z_AM7_large,3113,125765200.0
BMW,M2,SUBCOMPACT,3.0,6,M6,Z,260,SUBCOMPACT_Z_M6_large,2702,109160800.0
BMW,M235i,SUBCOMPACT,3.0,6,AS8,Z,232,SUBCOMPACT_Z_AS8_large,3014,121765600.0
BMW,M235i,SUBCOMPACT,3.0,6,M6,Z,245,SUBCOMPACT_Z_M6_large,2964,119745600.0
BMW,M235i CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,232,SUBCOMPACT_Z_AS8_large,2804,113281600.0
BMW,M235i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,246,SUBCOMPACT_Z_M6_large,3132,126532800.0
BMW,M235i xDRIVE,SUBCOMPACT,3.0,6,AS8,Z,238,SUBCOMPACT_Z_AS8_large,2880,116352000.0
BMW,M235i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,238,SUBCOMPACT_Z_AS8_large,2951,119220400.0
BMW,M3,COMPACT,3.0,6,AM7,Z,284,COMPACT_Z_AM7_large,2783,112433200.0
BMW,M3,COMPACT,3.0,6,M6,Z,271,COMPACT_Z_M6_large,2506,101242400.0
BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,282,SUBCOMPACT_Z_AM7_large,2620,105848000.0
BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,278,SUBCOMPACT_Z_M6_large,3302,133400800.0
BMW,M4 COUPE,COMPACT,3.0,6,AM7,Z,284,COMPACT_Z_AM7_large,3228,130411200.0
BMW,M4 COUPE,COMPACT,3.0,6,M6,Z,271,COMPACT_Z_M6_large,3142,126936800.0
BMW,M5,MID-SIZE,4.4,8,AM7,Z,344,MID-SIZE_Z_AM7_xlarge,1902,92247000.0
BMW,M5,MID-SIZE,4.4,8,M6,Z,321,MID-SIZE_Z_M6_xlarge,2159,104711500.0
BMW,M6,COMPACT,4.4,8,AM7,Z,344,COMPACT_Z_AM7_xlarge,2283,110725500.0
BMW,M6,COMPACT,4.4,8,M6,Z,321,COMPACT_Z_M6_xlarge,2054,99619000.0
BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,AM7,Z,344,SUBCOMPACT_Z_AM7_xlarge,2156,104566000.0
BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,M6,Z,321,SUBCOMPACT_Z_M6_xlarge,2234,108349000.0
BMW,M6 GRAN COUPE,COMPACT,4.4,8,AM7,Z,344,COMPACT_Z_AM7_xlarge,2326,112811000.0
BMW,M6 GRAN COUPE,COMPACT,4.4,8,M6,Z,321,COMPACT_Z_M6_xlarge,2459,119261500.0
BMW,X1 xDRIVE28i,SUV - SMALL,2.0,4,AS8,Z,215,SUV - SMALL_Z_AS8_medium,3759,128181900.0
BMW,X3 xDRIVE28d,SUV - SMALL,2.0,4,AS8,D,211,SUV - SMALL_D_AS8_medium,4203,139119300.0
BMW,X3 xDRIVE28i,SUV - SMALL,2.0,4,AS8,Z,231,SUV - SMALL_Z_AS8_medium,3766,128420600.0
BMW,X3 xDRIVE35i,SUV - SMALL,3.0,6,AS8,Z,257,SUV - SMALL_Z_AS8_large,3045,123018000.0
BMW,X4 M40i,SUV - SMALL,3.0,6,AS8,Z,264,SUV - SMALL_Z_AS8_large,2931,118412400.0
BMW,X4 xDRIVE28i,SUV - SMALL,2.0,4,AS8,Z,238,SUV - SMALL_Z_AS8_medium,3585,122248500.0
BMW,X4 xDRIVE35i,SUV - SMALL,3.0,6,AS8,Z,257,SUV - SMALL_Z_AS8_large,3521,142248400.0
BMW,X5 M,SUV - STANDARD,4.4,8,AS8,Z,343,SUV - STANDARD_Z_AS8_xlarge,1396,84458000.0
BMW,X5 xDRIVE35d,SUV - STANDARD,3.0,6,AS8,D,233,SUV - STANDARD_D_AS8_large,2569,132046600.0
BMW,X5 xDRIVE35i,SUV - STANDARD,3.0,6,AS8,Z,269,SUV - STANDARD_Z_AS8_large,2546,133410400.0
BMW,X5 xDRIVE50i,SUV - STANDARD,4.4,8,AS8,Z,322,SUV - STANDARD_Z_AS8_xlarge,1866,112893000.0
BMW,X6 M,SUV - STANDARD,4.4,8,AS8,Z,343,SUV - STANDARD_Z_AS8_xlarge,1749,105814500.0
BMW,X6 xDRIVE35i,SUV - STANDARD,3.0,6,AS8,Z,269,SUV - STANDARD_Z_AS8_large,2566,134458400.0
BMW,X6 xDRIVE50i,SUV - STANDARD,4.4,8,AS8,Z,322,SUV - STANDARD_Z_AS8_xlarge,1797,108718500.0
BMW,Z4 sDRIVE28i,TWO-SEATER,2.0,4,AS8,Z,212,TWO-SEATER_Z_AS8_medium,2180,100498000.0
BMW,Z4 sDRIVE28i,TWO-SEATER,2.0,4,M6,Z,211,TWO-SEATER_Z_M6_medium,1411,65047100.0
BMW,Z4 sDRIVE35i,TWO-SEATER,3.0,6,AM7,Z,282,TWO-SEATER_Z_AM7_large,1190,62356000.0
BMW,Z4 sDRIVE35is,TWO-SEATER,3.0,6,AM7,Z,282,TWO-SEATER_Z_AM7_large,1372,71892800.0
BUICK,ENCLAVE,SUV - STANDARD,3.6,6,A6,X,315,SUV - STANDARD_X_A6_xlarge,1860,95976000.0
BUICK,ENCLAVE AWD,SUV - STANDARD,3.6,6,A6,X,323,SUV - STANDARD_X_A6_xlarge,2166,111765600.0
BUICK,ENCORE,SUV - SMALL,1.4,4,AS6,X,199,SUV - SMALL_X_AS6_small,4767,132999300.0
BUICK,ENCORE AWD,SUV - SMALL,1.4,4,AS6,X,215,SUV - SMALL_X_AS6_small,4210,117459000.0
BUICK,ENCORE SPORT TOURING,SUV - SMALL,1.4,4,AS6,X,182,SUV - SMALL_X_AS6_small,4566,127391400.0
BUICK,ENCORE SPORT TOURING AWD,SUV - SMALL,1.4,4,AS6,X,192,SUV - SMALL_X_AS6_small,4101,114417900.0
BUICK,ENVISION AWD,SUV - SMALL,2.0,4,A6,Z,248,SUV - SMALL_Z_A6_medium,3320,113212000.0
BUICK,LACROSSE FFV,MID-SIZE,3.6,6,AS6,X,268,MID-SIZE_X_AS6_xlarge,2949,116780400.0
BUICK,LACROSSE FFV,MID-SIZE,3.6,6,AS6,E,260,MID-SIZE_E_AS6_xlarge,2411,95475600.0
BUICK,LACROSSE eASSIST,MID-SIZE,2.4,4,AS6,X,193,MID-SIZE_X_AS6_medium,4338,140551200.0
BUICK,LACROSSE AWD FFV,MID-SIZE,3.6,6,AS6,X,274,MID-SIZE_X_AS6_xlarge,3129,123908400.0
BUICK,LACROSSE AWD FFV,MID-SIZE,3.6,6,AS6,E,263,MID-SIZE_E_AS6_xlarge,2191,86763600.0
BUICK,REGAL,MID-SIZE,2.0,4,AS6,Z,231,MID-SIZE_Z_AS6_medium,3523,120134300.0
BUICK,REGAL,MID-SIZE,2.0,4,M6,Z,230,MID-SIZE_Z_M6_medium,3594,122555400.0
BUICK,REGAL eASSIST,MID-SIZE,2.4,4,AS6,X,193,MID-SIZE_X_AS6_medium,4302,139384800.0
BUICK,REGAL AWD,MID-SIZE,2.0,4,AS6,Z,252,MID-SIZE_Z_AS6_medium,3686,125692600.0
BUICK,VERANO,COMPACT,2.0,4,AS6,Z,231,COMPACT_Z_AS6_medium,3522,120100200.0
BUICK,VERANO,COMPACT,2.0,4,M6,Z,230,COMPACT_Z_M6_medium,3582,122146200.0
BUICK,VERANO,COMPACT,2.4,4,AS6,X,224,COMPACT_X_AS6_medium,3770,122148000.0
CADILLAC,ATS,COMPACT,2.0,4,AS8,Z,215,COMPACT_Z_AS8_medium,3858,131557800.0
CADILLAC,ATS,COMPACT,2.0,4,M6,Z,240,COMPACT_Z_M6_medium,3813,130023300.0
CADILLAC,ATS,COMPACT,2.5,4,AS8,X,214,COMPACT_X_AS8_medium,4406,144737100.0
CADILLAC,ATS,COMPACT,3.6,6,AS8,X,233,COMPACT_X_AS8_xlarge,3636,143985600.0
CADILLAC,ATS AWD,COMPACT,2.0,4,AS8,Z,221,COMPACT_Z_AS8_medium,3784,129034400.0
CADILLAC,ATS AWD,COMPACT,3.6,6,AS8,X,247,COMPACT_X_AS8_xlarge,3559,140936400.0
CADILLAC,ATS-V,COMPACT,3.6,6,AS8,Z,293,COMPACT_Z_AS8_xlarge,2624,113094400.0
CADILLAC,ATS-V,COMPACT,3.6,6,M6,Z,289,COMPACT_Z_M6_xlarge,3391,146152100.0
CADILLAC,CT6,FULL-SIZE,2.0,4,AS8,Z,222,FULL-SIZE_Z_AS8_medium,2329,107366900.0
CADILLAC,CT6 AWD,FULL-SIZE,3.0,6,AS8,Z,263,FULL-SIZE_Z_AS8_large,2325,121830000.0
CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,AS8,X,257,FULL-SIZE_X_AS8_xlarge,2932,151291200.0
CADILLAC,CTS,MID-SIZE,2.0,4,AS8,Z,221,MID-SIZE_Z_AS8_medium,3544,120850400.0
CADILLAC,CTS,MID-SIZE,3.6,6,AS8,X,233,MID-SIZE_X_AS8_xlarge,3303,130798800.0
CADILLAC,CTS AWD,MID-SIZE,2.0,4,AS8,Z,229,MID-SIZE_Z_AS8_medium,3388,115530800.0
CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS8,X,247,MID-SIZE_X_AS8_xlarge,3182,126007200.0
CADILLAC,CTS Vsport,MID-SIZE,3.6,6,AS8,Z,293,MID-SIZE_Z_AS8_xlarge,2940,126714000.0
CADILLAC,CTS-V,MID-SIZE,6.2,8,AS8,Z,332,MID-SIZE_Z_AS8_performance,1184,67014400.0
CADILLAC,ESCALADE 4WD,SUV - STANDARD,6.2,8,A8,Z,325,SUV - STANDARD_Z_A8_performance,1932,132535200.0
CADILLAC,SRX,SUV - STANDARD,3.6,6,AS6,X,287,SUV - STANDARD_X_AS6_xlarge,2127,109753200.0
CADILLAC,SRX AWD,SUV - STANDARD,3.6,6,AS6,X,300,SUV - STANDARD_X_AS6_xlarge,2318,119608800.0
CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,X,263,FULL-SIZE_X_AS6_xlarge,2278,117544800.0
CADILLAC,XTS AWD,FULL-SIZE,3.6,6,AS6,X,273,FULL-SIZE_X_AS6_xlarge,2464,127142400.0
CADILLAC,XTS Vsport AWD,FULL-SIZE,3.6,6,AS6,Z,302,FULL-SIZE_Z_AS6_xlarge,1551,85460100.0
CHEVROLET,CAMARO,COMPACT,2.0,4,AS8,Z,218,COMPACT_Z_AS8_medium,4006,136604600.0
CHEVROLET,CAMARO,COMPACT,2.0,4,M6,Z,229,COMPACT_Z_M6_medium,4299,146595900.0
CHEVROLET,CAMARO,COMPACT,3.6,6,AS8,X,248,COMPACT_X_AS8_xlarge,3170,125532000.0
CHEVROLET,CAMARO,COMPACT,3.6,6,M6,X,261,COMPACT_X_M6_xlarge,3434,135986400.0
CHEVROLET,CAMARO SS,COMPACT,6.2,8,AS8,Z,272,COMPACT_Z_AS8_performance,2259,127859400.0
CHEVROLET,CAMARO SS,COMPACT,6.2,8,M6,Z,284,COMPACT_Z_M6_performance,2425,137255000.0
CHEVROLET,CITY EXPRESS,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,220,SPECIAL PURPOSE VEHICLE_X_AV_medium,3162,96757200.0
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,A6,X,247,PICKUP TRUCK - SMALL_X_A6_medium,2721,89384850.0
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,M6,X,253,PICKUP TRUCK - SMALL_X_M6_medium,2961,97268850.0
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,A6,D,252,PICKUP TRUCK - SMALL_D_A6_large,3192,117146400.0
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.6,6,A6,X,265,PICKUP TRUCK - SMALL_X_A6_xlarge,2463,97534800.0
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,265,PICKUP TRUCK - SMALL_X_A6_medium,2932,96316200.0
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,277,PICKUP TRUCK - SMALL_D_A6_large,2242,82281400.0
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,3.6,6,A6,X,279,PICKUP TRUCK - SMALL_X_A6_xlarge,2171,85971600.0
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS8,Z,275,TWO-SEATER_Z_AS8_performance,1217,83486200.0
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M7,Z,263,TWO-SEATER_Z_M7_performance,1519,104203400.0
CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,AS8,Z,335,TWO-SEATER_Z_AS8_performance,945,64827000.0
CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,M7,Z,313,TWO-SEATER_Z_M7_performance,867,59476200.0
CHEVROLET,CRUZE,COMPACT,1.4,4,AS6,X,159,COMPACT_X_AS6_small,4925,137407500.0
CHEVROLET,CRUZE,COMPACT,1.4,4,M6,X,167,COMPACT_X_M6_small,4535,126526500.0
CHEVROLET,CRUZE PREMIER,COMPACT,1.4,4,AS6,X,160,COMPACT_X_AS6_small,5066,141341400.0
CHEVROLET,CRUZE LIMITED,MID-SIZE,1.4,4,AS6,X,184,MID-SIZE_X_AS6_small,4515,125968500.0
CHEVROLET,CRUZE LIMITED,MID-SIZE,1.4,4,M6,X,182,MID-SIZE_X_M6_small,4199,117152100.0
CHEVROLET,CRUZE LIMITED,MID-SIZE,1.8,4,AS6,X,207,MID-SIZE_X_AS6_medium,3895,115681500.0
CHEVROLET,CRUZE LIMITED,MID-SIZE,1.8,4,M6,X,190,MID-SIZE_X_M6_medium,4229,125601300.0
CHEVROLET,CRUZE LIMITED ECO,MID-SIZE,1.4,4,A6,X,181,MID-SIZE_X_A6_small,4212,117514800.0
CHEVROLET,CRUZE LIMITED ECO,MID-SIZE,1.4,4,M6,X,167,MID-SIZE_X_M6_small,4427,123513300.0
CHEVROLET,EQUINOX,SUV - SMALL,2.4,4,A6,X,214,SUV - SMALL_X_A6_medium,4532,146836800.0
CHEVROLET,EQUINOX,SUV - SMALL,3.6,6,A6,X,285,SUV - SMALL_X_A6_xlarge,2963,117334800.0
CHEVROLET,EQUINOX FFV,SUV - SMALL,2.4,4,A6,X,214,SUV - SMALL_X_A6_medium,3917,126910800.0
CHEVROLET,EQUINOX FFV,SUV - SMALL,2.4,4,A6,E,221,SUV - SMALL_E_A6_medium,2992,96940800.0
CHEVROLET,EQUINOX AWD,SUV - SMALL,2.4,4,A6,X,235,SUV - SMALL_X_A6_medium,3999,129567600.0
CHEVROLET,EQUINOX AWD,SUV - SMALL,3.6,6,A6,X,300,SUV - SMALL_X_A6_xlarge,2841,112503600.0
CHEVROLET,EQUINOX AWD FFV,SUV - SMALL,2.4,4,A6,X,235,SUV - SMALL_X_A6_medium,3651,118292400.0
CHEVROLET,EQUINOX AWD FFV,SUV - SMALL,2.4,4,A6,E,236,SUV - SMALL_E_A6_medium,3374,109317600.0
CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,441,VAN - PASSENGER_X_A6_performance,1041,54340200.0
CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,465,VAN - PASSENGER_X_A6_performance,387,20201400.0
CHEVROLET,IMPALA,FULL-SIZE,2.5,4,AS6,X,215,FULL-SIZE_X_AS6_medium,2473,110914050.0
CHEVROLET,IMPALA FFV,FULL-SIZE,3.6,6,AS6,X,248,FULL-SIZE_X_AS6_xlarge,2739,141332400.0
CHEVROLET,IMPALA FFV,FULL-SIZE,3.6,6,AS6,E,239,FULL-SIZE_E_AS6_xlarge,1867,96337200.0
CHEVROLET,IMPALA DUAL FUEL,MID-SIZE,3.6,6,AS6,X,272,MID-SIZE_X_AS6_xlarge,3205,126918000.0
CHEVROLET,IMPALA DUAL FUEL,MID-SIZE,3.6,6,AS6,N,213,MID-SIZE_N_AS6_xlarge,1976,78249600.0
CHEVROLET,MALIBU,MID-SIZE,1.5,4,A6,X,179,MID-SIZE_X_A6_small,4542,128765700.0
CHEVROLET,MALIBU,MID-SIZE,2.0,4,AS8,Z,211,MID-SIZE_Z_AS8_medium,3320,113212000.0
CHEVROLET,MALIBU LIMITED,MID-SIZE,2.5,4,AS6,X,202,MID-SIZE_X_AS6_medium,4101,134717850.0
CHEVROLET,MALIBU HYBRID,MID-SIZE,1.8,4,AV,X,122,MID-SIZE_X_AV_medium,4764,141490800.0
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,298,PICKUP TRUCK - STANDARD_X_A6_performance,1654,81128700.0
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,328,PICKUP TRUCK - STANDARD_Z_A8_performance,1313,74315800.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,280,PICKUP TRUCK - STANDARD_X_A6_xlarge,2410,103027500.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,284,PICKUP TRUCK - STANDARD_E_A6_xlarge,1795,76736250.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,298,PICKUP TRUCK - STANDARD_X_A6_performance,2038,99963900.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,286,PICKUP TRUCK - STANDARD_E_A6_performance,2075,101778750.0
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,307,PICKUP TRUCK - STANDARD_X_A6_performance,1438,70533900.0
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,332,PICKUP TRUCK - STANDARD_Z_A8_performance,1794,101540400.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,296,PICKUP TRUCK - STANDARD_X_A6_xlarge,2152,91998000.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,301,PICKUP TRUCK - STANDARD_E_A6_xlarge,1448,61902000.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,306,PICKUP TRUCK - STANDARD_X_A6_performance,1503,73722150.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,295,PICKUP TRUCK - STANDARD_E_A6_performance,1483,72741150.0
CHEVROLET,SILVERADO eASSIST 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,304,PICKUP TRUCK - STANDARD_X_A8_performance,2080,102024000.0
CHEVROLET,SONIC,COMPACT,1.4,4,AS6,X,188,COMPACT_X_AS6_small,4615,128758500.0
CHEVROLET,SONIC,COMPACT,1.4,4,M6,X,175,COMPACT_X_M6_small,5149,143657100.0
CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,195,COMPACT_X_AS6_medium,4130,122661000.0
CHEVROLET,SONIC,COMPACT,1.8,4,M5,X,187,COMPACT_X_M5_medium,4567,135639900.0
CHEVROLET,SONIC RS,COMPACT,1.4,4,AS6,X,195,COMPACT_X_AS6_small,4266,119021400.0
CHEVROLET,SONIC RS,COMPACT,1.4,4,M6,X,189,COMPACT_X_M6_small,4728,131911200.0
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.4,4,AS6,X,188,STATION WAGON - SMALL_X_AS6_small,3900,108810000.0
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.4,4,M6,X,175,STATION WAGON - SMALL_X_M6_small,3672,102448800.0
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,AS6,X,195,STATION WAGON - SMALL_X_AS6_medium,2906,86308200.0
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,M5,X,187,STATION WAGON - SMALL_X_M5_medium,3667,108909900.0
CHEVROLET,SONIC 5 RS,STATION WAGON - SMALL,1.4,4,AS6,X,195,STATION WAGON - SMALL_X_AS6_small,3734,104178600.0
CHEVROLET,SONIC 5 RS,STATION WAGON - SMALL,1.4,4,M6,X,189,STATION WAGON - SMALL_X_M6_small,3772,105238800.0
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,AV,X,157,SUBCOMPACT_X_AV_small,4635,129316500.0
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,M5,X,162,SUBCOMPACT_X_M5_small,4016,112046400.0
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,304,SUV - STANDARD_X_A6_performance,2167,132295350.0
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8,A6,X,304,SUV - STANDARD_X_A6_performance,2295,140109750.0
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8,A6,E,288,SUV - STANDARD_E_A6_performance,1250,76312500.0
CHEVROLET,SUBURBAN 4WD,SUV - STANDARD,5.3,8,A6,X,312,SUV - STANDARD_X_A6_performance,2016,123076800.0
CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,5.3,8,A6,X,312,SUV - STANDARD_X_A6_performance,1810,110500500.0
CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,5.3,8,A6,E,317,SUV - STANDARD_E_A6_performance,1498,91452900.0
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,304,SUV - STANDARD_X_A6_performance,2084,127228200.0
CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,A6,X,304,SUV - STANDARD_X_A6_performance,1875,114468750.0
CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,A6,E,288,SUV - STANDARD_E_A6_performance,1526,93162300.0
CHEVROLET,TAHOE 4WD,SUV - STANDARD,5.3,8,A6,X,310,SUV - STANDARD_X_A6_performance,1960,119658000.0
CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,5.3,8,A6,X,310,SUV - STANDARD_X_A6_performance,1679,102502950.0
CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,5.3,8,A6,E,300,SUV - STANDARD_E_A6_performance,1350,82417500.0
CHEVROLET,TRAVERSE,SUV - STANDARD,3.6,6,A6,X,315,SUV - STANDARD_X_A6_xlarge,2440,125904000.0
CHEVROLET,TRAVERSE AWD,SUV - STANDARD,3.6,6,A6,X,323,SUV - STANDARD_X_A6_xlarge,1923,99226800.0
CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,193,SUV - SMALL_X_AS6_small,4573,127586700.0
CHEVROLET,TRAX,SUV - SMALL,1.4,4,M6,X,190,SUV - SMALL_X_M6_small,4550,126945000.0
CHEVROLET,TRAX 4WD,SUV - SMALL,1.4,4,AS6,X,205,SUV - SMALL_X_AS6_small,3865,107833500.0
CHRYSLER,200 FFV,MID-SIZE,2.4,4,A9,X,198,MID-SIZE_X_A9_medium,3804,123249600.0
CHRYSLER,200 FFV,MID-SIZE,2.4,4,A9,E,186,MID-SIZE_E_A9_medium,3562,115408800.0
CHRYSLER,200 FFV,MID-SIZE,3.6,6,A9,X,239,MID-SIZE_X_A9_xlarge,3053,120898800.0
CHRYSLER,200 FFV,MID-SIZE,3.6,6,A9,E,225,MID-SIZE_E_A9_xlarge,2621,103791600.0
CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6,A9,X,250,MID-SIZE_X_A9_xlarge,3317,131353200.0
CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6,A9,E,232,MID-SIZE_E_A9_xlarge,2883,114166800.0
CHRYSLER,300,FULL-SIZE,3.6,6,A8,X,240,FULL-SIZE_X_A8_xlarge,2479,127916400.0
CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,X,240,FULL-SIZE_X_A8_xlarge,2392,123427200.0
CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,E,229,FULL-SIZE_E_A8_xlarge,2449,126368400.0
CHRYSLER,300 (MDS),FULL-SIZE,5.7,8,A8,X,289,FULL-SIZE_X_A8_performance,2262,142166700.0
CHRYSLER,300 AWD,FULL-SIZE,3.6,6,A8,X,257,FULL-SIZE_X_A8_xlarge,2671,137823600.0
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,X,257,FULL-SIZE_X_A8_xlarge,2447,126265200.0
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,E,243,FULL-SIZE_E_A8_xlarge,1815,93654000.0
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,3.6,6,A6,X,282,MINIVAN_X_A6_xlarge,2234,88466400.0
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,3.6,6,A6,E,279,MINIVAN_E_A6_xlarge,2102,83239200.0
DODGE,CHALLENGER,MID-SIZE,3.6,6,A8,X,242,MID-SIZE_X_A8_xlarge,3376,133689600.0
DODGE,CHALLENGER,MID-SIZE,5.7,8,M6,X,307,MID-SIZE_X_M6_performance,2557,130023450.0
DODGE,CHALLENGER,MID-SIZE,6.4,8,M6,Z,326,MID-SIZE_Z_M6_performance,1911,109882500.0
DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A8,X,289,MID-SIZE_X_A8_performance,1989,101140650.0
DODGE,CHALLENGER (MDS),MID-SIZE,6.4,8,A8,Z,302,MID-SIZE_Z_A8_performance,2206,126845000.0
DODGE,CHALLENGER SRT,MID-SIZE,6.4,8,M6,Z,326,MID-SIZE_Z_M6_performance,1499,86192500.0
DODGE,CHALLENGER SRT (MDS),MID-SIZE,6.4,8,A8,Z,302,MID-SIZE_Z_A8_performance,1847,106202500.0
DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,A8,Z,339,MID-SIZE_Z_A8_performance,1742,98597200.0
DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,M6,Z,353,MID-SIZE_Z_M6_performance,2065,116879000.0
DODGE,CHARGER,FULL-SIZE,3.6,6,A5,X,271,FULL-SIZE_X_A5_xlarge,3108,160372800.0
DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,240,FULL-SIZE_X_A8_xlarge,2693,138958800.0
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A5,X,271,FULL-SIZE_X_A5_xlarge,2285,117906000.0
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A5,E,264,FULL-SIZE_E_A5_xlarge,2036,105057600.0
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A8,X,240,FULL-SIZE_X_A8_xlarge,2763,142570800.0
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A8,E,229,FULL-SIZE_E_A8_xlarge,2013,103870800.0
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A5,X,302,FULL-SIZE_X_A5_performance,2188,137515800.0
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A8,X,289,FULL-SIZE_X_A8_performance,1885,118472250.0
DODGE,CHARGER (MDS),FULL-SIZE,6.4,8,A8,Z,302,FULL-SIZE_Z_A8_performance,1626,113007000.0
DODGE,CHARGER AWD,FULL-SIZE,3.6,6,A8,X,257,FULL-SIZE_X_A8_xlarge,2592,133747200.0
DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,X,257,FULL-SIZE_X_A8_xlarge,2531,130599600.0
DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,E,243,FULL-SIZE_E_A8_xlarge,2227,114913200.0
DODGE,CHARGER AWD (MDS),FULL-SIZE,5.7,8,A5,X,313,FULL-SIZE_X_A5_performance,1510,94903500.0
